Datum;Uhrzeit;Nummer;Siebdauer gemessen [sek];Drehzahl Rinne [%];Materialbezeichnung [text];Eingesiebte Menge [kg];Tagesbunkerfüllstand [%];Materialfeuchte [%];Gültige Körner - Anzahl [-];Gültige Körner - Fläche [m2];Ungültige Cluster - Anzahl [-];Ungültige Cluster - Fläche [m2];Gültige Fläche [%];Verschmutzungs-Kennzahl [-];Zirkularität [-];Rundheit [-];DM [mm];DH [mm];SiebungAktiv;0..0.5mm (HG);0.5..3.15mm (HG);3.15..6.3mm (HG);6.3..10mm (HG);10..12.5mm (HG);12.5..16mm (HG);16..20mm (HG);20..25mm (HG);25..31.5mm (HG);31.5..40mm (HG);40..10000mm (HG);0..1mm (HF);1..2mm (HF);2..3mm (HF);3..4mm (HF);4..5mm (HF);5..6mm (HF);6..7mm (HF);7..8mm (HF);8..9mm (HF);9..10mm (HF);10..11mm (HF);11..12mm (HF);12..13mm (HF);13..14mm (HF);14..15mm (HF);15..16mm (HF);16..17mm (HF);17..18mm (HF);18..19mm (HF);19..20mm (HF);20..21mm (HF);21..22mm (HF);22..23mm (HF);23..24mm (HF);24..25mm (HF);25..26mm (HF);26..27mm (HF);27..28mm (HF);28..29mm (HF);29..30mm (HF);30..31mm (HF);31..32mm (HF);32..33mm (HF);33..34mm (HF);34..35mm (HF);35..36mm (HF);36..37mm (HF);37..38mm (HF);38..39mm (HF);39..40mm (HF);40..41mm (HF);41..42mm (HF);42..43mm (HF);43..44mm (HF);44..45mm (HF);45..46mm (HF);46..47mm (HF);47..48mm (HF);48..49mm (HF);49..50mm (HF);50..51mm (HF);51..52mm (HF);52..53mm (HF);53..54mm (HF);54..55mm (HF);55..56mm (HF);56..57mm (HF);57..58mm (HF);58..59mm (HF);59..60mm (HF);60..61mm (HF);61..62mm (HF);62..63mm (HF);63..64mm (HF);64..65mm (HF);65..66mm (HF);66..67mm (HF);67..68mm (HF);68..69mm (HF);69..70mm (HF);70..71mm (HF);71..72mm (HF);72..73mm (HF);73..74mm (HF);74..75mm (HF);75..76mm (HF);76..77mm (HF);77..78mm (HF);78..79mm (HF);79..80mm (HF);80..81mm (HF);81..82mm (HF);82..83mm (HF);83..84mm (HF);84..85mm (HF);85..86mm (HF);86..87mm (HF);87..88mm (HF);88..89mm (HF);89..90mm (HF);90..91mm (HF);91..92mm (HF);92..93mm (HF);93..94mm (HF);94..95mm (HF);95..96mm (HF);96..97mm (HF);97..98mm (HF);98..99mm (HF);99..100mm (HF);100..101mm (HF);101..102mm (HF);102..103mm (HF);103..104mm (HF);104..105mm (HF);105..106mm (HF);106..107mm (HF);107..108mm (HF);108..109mm (HF);109..110mm (HF);110..111mm (HF);111..112mm (HF);112..113mm (HF);113..114mm (HF);114..115mm (HF);115..116mm (HF);116..117mm (HF);117..118mm (HF);118..119mm (HF);119..120mm (HF);120..121mm (HF);121..122mm (HF);122..123mm (HF);123..124mm (HF);124..125mm (HF);125..126mm (HF);126..127mm (HF);127..128mm (HF);128..129mm (HF);129..130mm (HF);130..131mm (HF);131..132mm (HF);132..133mm (HF);133..134mm (HF);134..135mm (HF);135..136mm (HF);136..137mm (HF);137..138mm (HF);138..139mm (HF);139..140mm (HF);140..141mm (HF);141..142mm (HF);142..143mm (HF);143..144mm (HF);144..145mm (HF);145..146mm (HF);146..147mm (HF);147..148mm (HF);148..149mm (HF);149..150mm (HF);150..151mm (HF);151..152mm (HF);152..153mm (HF);153..154mm (HF);154..155mm (HF);155..156mm (HF);156..157mm (HF);157..158mm (HF);158..159mm (HF);159..160mm (HF);160..161mm (HF);161..162mm (HF);162..163mm (HF);163..164mm (HF);164..165mm (HF);165..166mm (HF);166..167mm (HF);167..168mm (HF);168..169mm (HF);169..170mm (HF);170..171mm (HF);171..172mm (HF);172..173mm (HF);173..174mm (HF);174..175mm (HF);175..176mm (HF);176..177mm (HF);177..178mm (HF);178..179mm (HF);179..180mm (HF);180..181mm (HF);181..182mm (HF);182..183mm (HF);183..184mm (HF);184..185mm (HF);185..186mm (HF);186..187mm (HF);187..188mm (HF);188..189mm (HF);189..190mm (HF);190..191mm (HF);191..192mm (HF);192..193mm (HF);193..194mm (HF);194..195mm (HF);195..196mm (HF);196..197mm (HF);197..198mm (HF);198..199mm (HF);199..200mm (HF)
01.02.2020;18:00:46,441;58_260_3;434.046066065319;0.005;12108;3173;44.5982;-1;647041;60.92456;926214;104.51744;36.8253285139203;60;0.54978712852633;0.81133479641439;21.6335251448943;15.7856120525176;0;0;0.0101045;0.0485021;0.0827463;0.0471615;0.0643042;0.105646;0.220201;0.332;0.0875844;0.00175053;0;0;0.00819079;0.0119167;0.014722;0.0176311;0.0213826;0.0232964;0.0228071;0.0214062;0.0193342;0.0187579;0.0178215;0.0176227;0.0183873;0.0195421;0.0216086;0.0240112;0.0276446;0.0323813;0.034486;0.0400435;0.0457585;0.0489968;0.0509163;0.0583755;0.0595321;0.0571541;0.0519109;0.0458747;0.042081;0.0298434;0.0216898;0.0196677;0.0129334;0.00744116;0.00584012;0.00365742;0.00213471;0.00144807;0.000410319;0.00029789;0.000253981;0.000588038;0.000200307;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:09:25,936;58_262_5;424.457903137431;0.005;12108;3117;44.7622;-1;630140;58.052192;870447;98.294088;37.1305233485568;59;0.55015667145187;0.811954794778532;21.6707821229229;15.6867176243321;0;0;0.0101351;0.0502601;0.0847317;0.0488233;0.0660763;0.100474;0.210603;0.331362;0.0955324;0.00200293;0;0;0.00820522;0.0121875;0.0153816;0.0181665;0.0221151;0.0237228;0.023337;0.0220112;0.0207837;0.0191567;0.0182831;0.0185938;0.0187394;0.0193429;0.0207551;0.0254825;0.0257456;0.0284904;0.0343557;0.0370924;0.0407654;0.0478768;0.0505125;0.0525181;0.0561696;0.0588494;0.0517517;0.0479411;0.0447994;0.0359505;0.0242478;0.0196747;0.0141829;0.00818929;0.00680817;0.00245692;0.00263337;0.000720953;0.000626434;0;0.00052657;0.000211113;0.000300508;0;0.000338304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:17:46,321;58_264_7;393.498025663197;0.005;12108;3134;44.3404;-1;579053;54.680512;729974;97.162752;36.0111542386233;60;0.551872846019665;0.81352709178958;21.9502826516405;16.3418934341644;0;0;0.00896032;0.0436703;0.0745958;0.0427563;0.062699;0.107145;0.231325;0.336275;0.092178;0.000394721;0;0;0.00725465;0.0106592;0.0133259;0.0158681;0.019239;0.0209571;0.0205957;0.0193269;0.0176547;0.0171937;0.0159938;0.0168709;0.0179779;0.0197645;0.0221442;0.0245042;0.0277842;0.0327129;0.0367593;0.0410901;0.0464678;0.0529318;0.0540759;0.0561621;0.0590635;0.0579465;0.0558014;0.0520379;0.0381474;0.0324647;0.0289549;0.0179198;0.0106909;0.00734719;0.00690719;0.00353065;0.00126444;0.000214423;0;0.000394721;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:25:46,270;58_266_9;393.650600170717;0.005;12108;3148;43.8271;-1;582745;49.047528;804678;93.544488;34.3971067777035;59;0.551149970241215;0.810640562824581;21.4080941639411;15.3187788817303;0;0;0.0114409;0.0552148;0.085061;0.0473037;0.0651316;0.103528;0.22218;0.321358;0.0868952;0.00188716;0;0;0.00922273;0.0138625;0.0173174;0.0197013;0.0227424;0.0242318;0.023552;0.0210865;0.019867;0.0184749;0.0174972;0.017657;0.0192865;0.0196528;0.0209724;0.0239359;0.0262232;0.0323964;0.0358388;0.041236;0.0444777;0.0498078;0.0508194;0.0543826;0.0556433;0.0537359;0.0494044;0.0470582;0.0414279;0.0326677;0.0227678;0.0166076;0.0137751;0.00913285;0.00523458;0.00383537;0.00202285;0.000556836;0.000743076;0.000460463;0;0;0.00033407;0.000349557;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:34:06,623;58_268_11;363.351269249804;0.005;12108;3191;43.4669;-1;531340;42.371368;630199;87.164072;32.7102513412546;59;0.548377317544144;0.808090826218156;20.4728924663327;14.6285698874148;0;0;0.0111901;0.0597649;0.0988406;0.0559511;0.0779751;0.114883;0.216373;0.294632;0.0688016;0.00158837;0;0;0.00900041;0.0140823;0.0183704;0.0217802;0.0259508;0.0280768;0.0269725;0.0255621;0.022872;0.0223315;0.0215335;0.0216333;0.0220564;0.0234995;0.0249743;0.025858;0.0302398;0.0338112;0.0356437;0.038382;0.0458774;0.0449713;0.0514987;0.0516926;0.0526559;0.0530514;0.0450022;0.0424243;0.0352286;0.0273742;0.0205094;0.0124931;0.00915759;0.00707461;0.00422276;0.000369237;0.00163597;0.000541509;0.000301045;0.000569895;0.000290071;0;0.00042736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:41:36,632;58_270_1;383.734988621436;0.005;12108;3120;43.507;-1;568152;49.785424;762889;93.00812;34.8653185609008;59;0.549622116985593;0.810933867346582;20.9075321535858;15.1600558351629;0;0;0.0108479;0.0531148;0.0878155;0.0518718;0.0749695;0.118918;0.229825;0.293136;0.0792492;0.00025289;0;0;0.00875174;0.013116;0.0163727;0.0191814;0.0229659;0.0243528;0.0242527;0.0227848;0.0217689;0.0202276;0.0203241;0.0205077;0.0216522;0.0223608;0.0245919;0.0290333;0.0296235;0.0356694;0.0395923;0.0425684;0.0474951;0.0486527;0.0515162;0.0485263;0.0535735;0.0484719;0.0463059;0.0448648;0.0362249;0.0286689;0.0239437;0.0134429;0.0112588;0.00699635;0.00523399;0.00148536;0.00238067;0.00100679;0.00025289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:50:16,018;58_272_3;394.334608978592;0.005;12108;3152;43.7532;-1;578807;51.24824;760043;98.684304;34.1808646960596;59;0.549435326300169;0.81081570763337;21.0811590486103;15.401267514314;0;0;0.0104631;0.0514176;0.08412;0.0493047;0.0706684;0.116297;0.238565;0.301982;0.07672;0.000461703;0;0;0.00844769;0.0125755;0.0158374;0.0185661;0.0221298;0.0235454;0.0231236;0.0217752;0.0203912;0.0192689;0.0189529;0.0183832;0.0208363;0.0221405;0.0237976;0.0263068;0.0300467;0.0361456;0.0400406;0.0433164;0.047947;0.0510822;0.0561791;0.0539334;0.0546099;0.0569191;0.0439445;0.0419508;0.0354655;0.0285546;0.0220591;0.0155101;0.0102594;0.00771164;0.00511732;0.0013961;0.000377419;0.00089343;0.000233622;0;0.000228081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;18:58:16,044;58_274_5;393.491391889751;0.005;12108;3154;43.8915;-1;583715;51.64116;752932;89.049376;36.7054966653905;59;0.551365993658288;0.812159279878769;21.3498754575861;15.6241744188435;0;0;0.0101026;0.049391;0.0823395;0.0478874;0.0695372;0.112702;0.231307;0.311055;0.0843311;0.00134685;0;0;0.00816749;0.012226;0.0152928;0.0176185;0.0213975;0.0231584;0.0226743;0.0212981;0.0198597;0.0188366;0.0183595;0.0187012;0.0200492;0.0216185;0.0229722;0.0273604;0.0291758;0.0331936;0.0380223;0.0405375;0.0468832;0.0532754;0.052589;0.0565067;0.0541568;0.0545105;0.0508205;0.0434998;0.0382987;0.0274482;0.0217021;0.0185626;0.0113024;0.00796936;0.00618387;0.00265519;0.00111367;0.000655772;0.000642344;0.000456953;0.000247551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:06:36,398;58_276_7;343.132938903756;0.005;12108;3181;43.8298;-1;508568;39.533272;547488;78.659392;33.4481605389654;58;0.550916356463281;0.810068845394112;20.7300943440716;15.045438091468;0;0;0.0105982;0.0548588;0.0890636;0.0525022;0.0764646;0.120942;0.233865;0.284276;0.0769132;0.000517265;0;0;0.00851468;0.0132824;0.0171832;0.0197427;0.023059;0.0245397;0.0246243;0.0235746;0.0213157;0.0208976;0.0207614;0.0202945;0.0225421;0.0231555;0.0256467;0.0286696;0.0314365;0.0351888;0.0393197;0.043452;0.0457327;0.0496882;0.0556725;0.0531743;0.0525813;0.0500582;0.0447235;0.0374191;0.0320131;0.0277423;0.0254793;0.0148722;0.00837901;0.00577363;0.00433415;0.00199338;0.00117362;0.00147164;0.000517265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:13:36,312;58_278_9;383.921949955635;0.005;12108;3105;43.7705;-1;563189;49.729284;665477;83.244688;37.3977578108293;59;0.550645836662474;0.811484568303438;21.3623056617194;15.7941938999883;0;0;0.00953037;0.0474405;0.0793227;0.0473416;0.0691057;0.11632;0.235713;0.316189;0.0776841;0.00135311;0;0;0.00768483;0.0116559;0.0147444;0.0170807;0.0204483;0.0222066;0.0220994;0.0203734;0.0193745;0.0190029;0.0179991;0.0182089;0.0196735;0.0221883;0.0236956;0.0269448;0.0303639;0.0353159;0.0386329;0.0438228;0.049471;0.0503857;0.0534007;0.0587794;0.0553932;0.0554073;0.0533564;0.0409698;0.0388105;0.028344;0.023131;0.0152445;0.0109691;0.00541785;0.00362428;0.00210809;0.00130162;0.00101572;0.000882206;0.000206828;0.000264081;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:22:36,246;58_280_11;353.537757027894;0.005;12108;3195;43.8656;-1;518003;42.617576;592173;81.59616;34.3098737485845;59;0.551164723743937;0.811809543164385;21.6403530932757;15.881439158963;0;0;0.0100644;0.0488407;0.0765992;0.0444605;0.0635749;0.106715;0.2392;0.322851;0.0855961;0.00209814;0;0;0.00812743;0.0122255;0.0151229;0.0174106;0.0203515;0.0216946;0.0208468;0.019725;0.018496;0.0173988;0.0170315;0.0175736;0.0180719;0.0194637;0.0214405;0.0242266;0.0290977;0.0319501;0.0399658;0.0456279;0.0476465;0.0506584;0.0553016;0.05949;0.058704;0.0526108;0.0534376;0.0453027;0.0387129;0.0293497;0.02397;0.0193296;0.0113412;0.00510373;0.00630261;0.00207691;0.000781167;0.00193413;0.000470745;0.000514617;0.000307572;0;0;0;0.000353588;0.000451613;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:29:46,380;58_282_1;343.312404027209;0.005;12108;3117;44.3481;-1;505888;42.557064;572764;79.848968;34.7671297767417;58;0.552483481515842;0.8125362538669;21.6192830663769;15.9151799676687;0;0;0.00973713;0.0478634;0.0778837;0.0445472;0.0642127;0.110552;0.234729;0.321402;0.0879865;0.00108538;0;0;0.00787886;0.0118269;0.0149073;0.0171798;0.0201798;0.0218238;0.0214099;0.0202779;0.0185361;0.0174253;0.0166437;0.0173122;0.0188585;0.0199841;0.0235472;0.0256217;0.0282269;0.0331565;0.0387223;0.0414683;0.0470207;0.0492165;0.0583016;0.06253;0.0562074;0.0549636;0.0513894;0.0459737;0.0350945;0.0300363;0.0251166;0.0162759;0.0116291;0.00909334;0.00672221;0.00303175;0.00084331;0.000481545;0.000803101;0.000282276;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:38:36,078;59_285_4;323.399835952558;0.005;12108;3179;44.1591;-1;482806;38.873624;564031;77.302272;33.4610064036003;58;0.551352979623124;0.812145267445672;21.7002822583485;15.8115238450498;0;0;0.0107853;0.04947;0.0773496;0.0443707;0.0616008;0.10683;0.232544;0.325866;0.0895042;0.00167996;0;0;0.00873297;0.012725;0.0154384;0.0176184;0.0202238;0.0217014;0.0215658;0.0195992;0.0184285;0.0172533;0.0171725;0.0168844;0.0177867;0.0184461;0.0205187;0.0256567;0.0285777;0.0320768;0.0374637;0.0410126;0.0500681;0.0498955;0.0541038;0.0575981;0.0521734;0.0563503;0.0578037;0.04544;0.0398777;0.0317844;0.0244545;0.0198272;0.0129491;0.0077088;0.00368246;0.00229312;0.00290319;0.000524122;0;0.00101167;0.000302695;0.00036559;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:45:16,258;59_286_5;252.169487949461;64.795;12108;3219;44.2911;-1;377418;23.36768;304381;52.22786;30.9114532418182;56;0.549631413450853;0.809709271963905;21.5183510282276;15.4329652975244;0;0;0.0121988;0.0538756;0.0799895;0.0436842;0.0643542;0.106481;0.229033;0.319357;0.0901377;0.000889482;0;0;0.00987416;0.0142832;0.0170524;0.0187705;0.0210364;0.0223843;0.0218338;0.020829;0.0178782;0.0177546;0.0166499;0.0172543;0.0180209;0.0204804;0.0223914;0.025269;0.0269419;0.0318788;0.0360957;0.0385348;0.0496798;0.0491303;0.0555924;0.056074;0.05538;0.0574974;0.0485065;0.0456083;0.0396533;0.0308884;0.0230169;0.0195906;0.0110651;0.00670797;0.0062075;0.00571926;0.00272902;0.000850019;0.000387172;0.00050231;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;19:56:56,508;59_288_8;342.964703980833;0.005;12108;3154;44.665;-1;504191;39.74644;571406;75.902288;34.3682465750942;58;0.549793647628435;0.810174740536112;21.1779216448748;15.2946296725348;0;0;0.0106572;0.0538726;0.0865645;0.0503772;0.0700619;0.108791;0.224706;0.310201;0.0827112;0.00205769;0;0;0.00859877;0.013108;0.0166436;0.0195618;0.0227708;0.0241646;0.0242156;0.0220312;0.0208183;0.0197463;0.0195548;0.0196236;0.0199425;0.0207534;0.0226806;0.026284;0.0280297;0.0317965;0.0367665;0.0417418;0.0449039;0.0490568;0.0522373;0.0532812;0.0581823;0.0534571;0.0486278;0.0419532;0.0384133;0.0287365;0.0252162;0.0152613;0.0118237;0.00727046;0.00540902;0.00211196;0.00239155;0.000776335;0.0018102;0;0.000247486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01.02.2020;20:08:36,240;59_291_11;312.93885427434;0.005;12108;3205;44.787;-1;457745;34.608564;436483;72.766064;32.231603167929;58;0.551899018408978;0.811382702889696;21.2774148918333;15.527753771303;0;0;0.0100946;0.0515485;0.081864;0.0484018;0.0699491;0.113437;0.231506;0.310197;0.0808852;0.00211711;0;0;0.00812099;0.012473;0.0161242;0.0187272;0.0216452;0.0226818;0.0224561;0.0212786;0.019939;0.0184128;0.0189739;0.0195338;0.0200703;0.021421;0.0243498;0.0260507;0.0288377;0.0341986;0.0382046;0.0428193;0.0463354;0.052443;0.051704;0.0578595;0.0551934;0.0516488;0.0456377;0.0452703;0.0389405;0.0286592;0.0241424;0.0151465;0.0114517;0.00786161;0.00409392;0.00286937;0.00157658;0.000730498;0.00145714;0;0;0.000659969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
